route_short_name,trip_id
181,7756768
181,7756769
181,7756770
181,7756771
181,7756772
181,7758996
181,7759240
181,7759241
181,7759242
181,7759243
181,7759244
181,7759245
181,7759246
181,7759247
181,7759248
181,7759249
181,7759250
181,7759251
181,7760433
181,7760434
181,7760435
181,7760436
181,7760437
181,7760438
181,7760439
181,7760440
181,7760441
181,7760442
181,7761368
181,7761369
181,7761370
181,7761371
181,7761372
181,7761373
181,7761374
181,7761375
181,7761376
181,7761377
181,7761662
181,7761749
181,7761750
181,7761751
181,7761752
181,7761753
181,7761754
181,7761755
181,7761756
181,7761757
181,7763449
181,7763450
181,7763451
181,7763452
181,7763453
181,7763454
181,7763455
181,7763456
181,7763457
181,7763848
181,7764813
181,7767833
181,7767834
181,7767835
181,7767836
181,7767837
181,7767838
181,7767839
181,7767840
181,7767841
181,7767842
181,7767843
181,7767844
181,7767845
181,7767846
181,7767847
181,7768123
181,7770004
181,7770005
181,7770006
181,7770007
181,7770008
181,7770009
181,7770010
181,7770440
181,7770441
181,7770442
181,7770443
181,7770444
181,7770445
181,7770446
181,7770447
181,7770448
181,7770449
181,7770450
181,7770451
181,7771274
181,7771276
181,7771743
181,7771899
181,7771900
181,7772271
181,7772272
181,7772273
181,7772274
181,7772277
181,7772577
181,7772619
181,7772620
181,7772626
181,7772627
181,7772628
181,7772629
181,7772630
181,7772684
181,7772752
181,7772753
181,7772757
181,7773665
181,7773734
181,7773736
181,7773737
181,7773738
181,7773987
181,7773988
181,7773996
181,7773997
181,7773998
181,7774728
181,7775962
181,7776055
181,7776057
181,7776058
181,7777050
181,7777051
181,7777131
181,7777176
181,7777553
181,7777554
181,7777561
181,7777562
181,7777563
181,7777710
181,7777711
181,7777718
181,7777719
181,7777720
181,7779206
181,7779207
181,7779208
181,7779216
181,7779218
185,7734194
185,7734195
185,7734196
185,7734197
185,7734198
185,7734199
185,7734200
185,7734201
185,7734202
185,7734203
185,7734204
185,7734205
185,7734206
185,7734207
185,7734208
185,7734209
185,7734210
185,7734211
185,7734212
185,7734213
185,7734214
185,7734348
185,7739384
185,7739385
185,7739386
185,7739387
185,7739388
185,7739389
185,7739390
185,7739391
185,7739392
185,7739393
185,7739394
185,7739395
185,7739396
185,7739397
185,7739398
185,7739399
185,7739400
185,7739401
185,7739402
185,7739403
185,7739404
185,7739405
185,7739406
185,7739407
185,7744528
185,7744529
185,7744530
185,7744531
185,7744532
185,7744533
185,7744534
185,7744535
185,7744536
185,7744537
185,7744538
185,7744539
185,7744540
185,7744541
185,7744542
185,7744543
185,7744544
185,7744545
185,7751120
185,7751121
185,7751122
185,7751123
185,7751124
185,7751125
185,7751126
185,7751127
185,7751128
185,7751129
185,7751130
185,7751131
185,7751132
185,7756168
185,7756169
185,7756170
185,7756171
185,7756172
185,7756173
185,7756174
185,7756175
185,7756176
185,7757494
185,7757495
185,7757496
185,7757980
185,7757981
185,7757982
185,7757983
185,7757984
185,7757985
185,7757986
185,7757987
185,7757988
185,7757989
185,7757990
185,7757991
185,7761605
185,7761606
185,7762297
185,7762298
185,7762299
185,7762300
185,7762301
185,7762302
185,7762303
185,7762304
185,7762305
185,7762306
185,7762307
185,7762308
185,7762309
185,7762310
185,7762311
185,7762312
185,7762313
185,7762314
185,7762315
185,7762316
185,7762317
185,7762318
185,7762528
185,7762529
185,7762530
185,7762531
185,7763566
185,7763567
185,7763568
185,7763569
185,7763935
185,7763936
185,7763937
185,7763938
185,7764483
185,7764484
185,7765465
185,7765466
185,7765467
185,7768736
185,7768737
185,7768738
185,7768739
185,7768740
185,7768741
185,7768742
185,7768743
185,7768744
185,7768745
185,7768989
185,7768990
185,7768991
185,7771153
185,7771154
185,7771726
185,7772069
185,7772576
185,7772578
185,7772670
185,7773649
185,7773650
185,7773753
185,7773755
185,7773756
185,7773757
185,7773859
185,7774639
185,7774727
185,7774943
185,7774944
185,7774945
185,7775830
185,7776811
185,7776812
185,7776814
185,7776815
185,7777130
185,7777323
185,7777324
185,7777325
185,7777326
185,7777328
185,7779158
186,7734215
186,7734216
186,7734217
186,7734218
186,7734219
186,7734220
186,7734221
186,7734222
186,7734223
186,7734224
186,7734225
186,7734226
186,7734227
186,7734228
186,7734229
186,7734230
186,7734231
186,7734232
186,7734233
186,7734234
186,7734235
186,7734236
186,7734237
186,7734238
186,7734239
186,7734240
186,7734241
186,7734242
186,7734243
186,7734244
186,7734245
186,7734349
186,7734350
186,7734351
186,7736138
186,7736139
186,7736140
186,7736141
186,7736142
186,7736143
186,7736144
186,7739408
186,7739409
186,7739410
186,7739411
186,7739412
186,7739413
186,7739414
186,7739415
186,7739416
186,7739417
186,7739418
186,7739419
186,7739420
186,7739421
186,7739422
186,7739423
186,7739424
186,7739425
186,7739426
186,7739427
186,7739428
186,7739429
186,7739430
186,7739431
186,7739432
186,7739433
186,7739434
186,7739435
186,7739436
186,7739437
186,7739438
186,7740213
186,7740214
186,7740215
186,7740216
186,7740217
186,7740218
186,7740219
186,7740220
186,7740221
186,7740222
186,7740707
186,7744372
186,7744546
186,7744547
186,7744548
186,7744549
186,7744550
186,7744551
186,7744552
186,7744553
186,7744554
186,7744555
186,7744556
186,7744557
186,7744558
186,7744559
186,7744560
186,7744561
186,7744562
186,7744563
186,7744564
186,7744565
186,7744566
186,7744567
186,7744568
186,7744569
186,7744570
186,7744972
186,7744973
186,7744974
186,7744975
186,7744976
186,7744977
186,7744978
186,7744979
186,7744980
186,7744981
186,7746446
186,7746447
186,7746448
186,7746449
186,7746450
186,7746451
186,7746452
186,7746453
186,7746454
186,7746455
186,7746456
186,7746457
186,7746458
186,7747107
186,7747108
186,7750381
186,7751133
186,7751134
186,7751135
186,7751136
186,7751137
186,7751138
186,7751139
186,7751140
186,7751141
186,7751142
186,7751143
186,7751144
186,7751145
186,7751146
186,7751147
186,7751391
186,7751392
186,7751393
186,7751394
186,7751395
186,7751396
186,7751397
186,7751398
186,7751399
186,7751400
186,7751401
186,7751402
186,7751403
186,7751404
186,7751405
186,7751406
186,7751407
186,7751408
186,7751844
186,7751845
186,7751846
186,7751847
186,7751848
186,7751849
186,7751850
186,7751851
186,7751852
186,7751853
186,7753560
186,7755642
186,7756177
186,7756178
186,7756179
186,7756180
186,7756181
186,7756182
186,7756183
186,7756184
186,7756185
186,7756186
186,7756187
186,7756188
186,7756189
186,7756190
186,7756191
186,7756192
186,7756193
186,7756194
186,7756195
186,7757497
186,7757498
186,7757499
186,7757500
186,7757517
186,7757518
186,7757992
186,7757993
186,7757994
186,7757995
186,7757996
186,7757997
186,7757998
186,7757999
186,7758000
186,7758001
186,7758002
186,7758003
186,7758004
186,7758005
186,7758006
186,7758007
186,7758008
186,7758009
186,7758010
186,7758011
186,7758012
186,7758013
186,7758099
186,7758100
186,7758101
186,7758102
186,7758103
186,7758104
186,7758105
186,7758106
186,7758107
186,7761607
186,7761608
186,7761609
186,7761610
186,7761611
186,7762532
186,7762533
186,7762534
186,7762535
186,7762536
186,7762537
186,7762538
186,7762539
186,7762540
186,7762541
186,7762542
186,7762543
186,7762544
186,7762545
186,7762546
186,7762547
186,7762548
186,7762549
186,7762550
186,7762551
186,7762552
186,7762553
186,7762554
186,7762555
186,7762556
186,7762927
186,7762928
186,7762929
186,7762930
186,7762931
186,7762932
186,7762933
186,7762934
186,7762935
186,7762936
186,7762937
186,7762938
186,7763584
186,7763585
186,7763615
186,7763616
186,7763617
186,7763939
186,7763940
186,7763941
186,7763942
186,7764223
186,7764224
186,7764485
186,7764486
186,7764487
186,7764488
186,7765468
186,7765469
186,7765500
186,7765501
186,7768992
186,7768993
186,7768994
186,7768995
186,7768996
186,7768997
186,7768998
186,7768999
186,7769000
186,7769001
186,7769002
186,7769003
186,7769004
186,7769005
186,7769006
186,7769007
186,7769008
186,7769009
186,7769403
186,7769404
186,7769405
186,7769406
186,7769407
186,7771385
186,7771386
186,7771387
186,7771444
186,7771524
186,7771727
186,7771732
186,7771733
186,7771999
186,7772529
186,7772584
186,7772587
186,7772588
186,7772674
186,7772744
186,7772928
186,7773007
186,7773654
186,7773723
186,7773725
186,7773726
186,7773754
186,7773763
186,7773764
186,7773765
186,7773766
186,7774734
186,7774735
186,7774749
186,7774753
186,7774955
186,7774956
186,7774957
186,7775251
186,7775840
186,7775841
186,7775842
186,7776813
186,7776820
186,7776821
186,7776822
186,7776823
186,7776824
186,7776826
186,7777140
186,7777141
186,7777142
186,7777143
186,7777144
186,7777145
186,7777146
186,7777147
186,7777148
186,7777327
186,7777339
186,7777341
186,7777342
186,7777582
186,7778418
186,7779157
186,7779159
186,7779160
186,7779168
186,7779169
186,7779171
186,7779413
186,7779414
186,7779574
186,7779576
186,7779578
188,7734246
188,7734247
188,7734352
188,7735904
188,7735906
188,7735907
188,7735908
188,7739439
188,7739440
188,7739441
188,7740559
188,7740560
188,7740561
188,7742809
188,7744016
188,7744017
188,7744018
188,7744019
188,7744571
188,7744572
188,7744573
188,7750272
188,7750506
188,7750507
188,7750509
188,7750510
188,7751409
188,7751410
188,7751411
188,7751716
188,7751717
188,7755951
188,7757107
188,7757109
188,7757501
188,7758014
188,7758015
188,7758016
188,7758017
188,7761612
188,7762074
188,7762557
188,7762558
188,7763943
188,7765502
188,7768429
188,7768430
188,7768432
188,7769010
188,7769011
188,7769012
188,7771756
188,7772585
188,7773342
188,7773675
188,7773743
188,7773762
188,7777338
188,7777743
19,7732280
19,7732281
19,7732282
19,7732283
19,7732284
19,7733124
19,7733125
19,7733126
19,7733127
19,7733128
19,7733129
19,7733130
19,7733131
19,7733132
19,7733133
19,7735884
19,7735885
19,7735886
19,7735887
19,7735888
19,7735889
19,7737640
19,7737641
19,7737642
19,7737643
19,7737644
19,7737645
19,7737646
19,7737647
19,7737648
19,7737649
19,7737725
19,7737726
19,7737727
19,7737728
19,7737729
19,7737730
19,7737731
19,7737732
19,7737733
19,7737734
19,7740542
19,7740543
19,7740544
19,7740545
19,7740546
19,7740547
19,7740548
19,7742255
19,7742256
19,7742553
19,7742554
19,7742555
19,7742556
19,7742557
19,7742558
19,7742559
19,7742560
19,7743994
19,7743995
19,7743996
19,7743997
19,7743998
19,7743999
19,7749133
19,7749134
19,7749135
19,7749136
19,7749137
19,7749138
19,7749139
19,7749140
19,7749141
19,7749142
19,7749143
19,7749445
19,7749446
19,7749447
19,7749448
19,7749449
19,7749450
19,7749451
19,7749452
19,7749453
19,7749454
19,7750257
19,7750258
19,7750259
19,7750260
19,7750261
19,7752557
19,7752558
19,7752559
19,7752560
19,7752561
19,7752864
19,7752865
19,7752866
19,7752867
19,7752868
19,7752869
19,7752870
19,7752871
19,7752872
19,7755927
19,7755928
19,7755929
19,7755930
19,7755931
19,7755932
19,7757091
19,7757092
19,7757093
19,7759434
19,7759435
19,7759436
19,7759437
19,7759438
19,7759439
19,7759440
19,7760410
19,7760411
19,7760412
19,7760413
19,7760414
19,7760415
19,7760416
19,7760417
19,7761025
19,7761026
19,7761027
19,7761028
19,7761029
19,7761030
19,7761336
19,7761337
19,7761338
19,7761339
19,7761340
19,7761341
19,7761342
19,7761343
19,7761344
19,7761345
19,7761346
19,7761347
19,7762055
19,7762056
19,7762057
19,7762058
19,7768175
19,7768176
19,7768177
19,7768178
19,7768179
19,7768180
19,7768181
19,7768182
19,7768183
19,7768184
19,7768185
19,7769865
19,7769866
19,7770176
19,7770177
19,7770178
19,7770179
19,7770180
19,7770181
19,7770182
19,7770183
19,7771486
19,7772023
19,7772358
19,7772359
19,7772361
19,7772510
19,7772847
19,7773049
19,7773050
19,7773051
19,7774393
19,7774518
19,7775214
19,7775217
19,7775347
19,7776329
19,7776330
19,7776331
19,7776718
19,7776848
19,7776849
19,7778232
19,7778339
19,7779013
19,7779368
191,7734248
191,7734249
191,7734250
191,7734251
191,7734252
191,7734253
191,7734254
191,7734255
191,7734256
191,7734257
191,7734258
191,7734259
191,7734260
191,7734353
191,7734354
191,7739442
191,7739443
191,7739444
191,7739445
191,7739446
191,7739447
191,7739448
191,7739449
191,7739450
191,7739451
191,7739452
191,7739453
191,7739454
191,7739455
191,7744574
191,7744575
191,7744576
191,7744577
191,7744578
191,7744824
191,7744825
191,7744826
191,7744827
191,7744828
191,7744829
191,7744830
191,7744831
191,7744832
191,7744833
191,7744834
191,7744835
191,7744836
191,7751412
191,7751413
191,7751414
191,7751415
191,7751416
191,7751417
191,7751418
191,7751419
191,7751420
191,7751421
191,7751422
191,7751423
191,7751718
191,7751719
191,7751720
191,7751721
191,7751722
191,7751723
191,7751724
191,7751725
191,7751726
191,7751727
191,7751728
191,7751729
191,7751730
191,7751731
191,7751732
191,7751733
191,7751734
191,7751735
191,7753236
191,7754306
191,7754307
191,7756946
191,7757502
191,7757503
191,7757504
191,7758018
191,7758019
191,7758020
191,7758021
191,7758022
191,7758023
191,7758024
191,7758025
191,7758026
191,7758027
191,7758028
191,7758029
191,7759749
191,7761613
191,7761614
191,7761615
191,7762559
191,7762560
191,7762561
191,7762562
191,7762563
191,7762564
191,7762565
191,7762566
191,7762567
191,7762568
191,7762569
191,7762570
191,7762571
191,7763586
191,7763587
191,7763588
191,7763944
191,7765503
191,7765504
191,7769013
191,7769014
191,7769015
191,7769016
191,7769017
191,7769018
191,7769019
191,7769020
191,7769021
191,7769022
191,7769023
191,7769024
191,7769025
191,7769026
191,7770819
191,7771388
191,7771389
191,7771390
191,7771731
191,7772070
191,7772071
191,7772072
191,7772582
191,7772583
191,7772586
191,7772672
191,7772673
191,7772741
191,7772743
191,7773653
191,7773724
191,7773761
191,7774642
191,7774730
191,7774731
191,7774953
191,7775835
191,7775836
191,7775837
191,7775838
191,7775839
191,7776825
191,7777137
191,7777138
191,7777335
191,7777340
191,7777343
191,7779165
191,7779166
191,7779170
192,7734261
192,7734262
192,7734263
192,7734264
192,7734265
192,7734266
192,7734267
192,7734268
192,7734269
192,7734270
192,7734271
192,7734272
192,7734355
192,7734356
192,7739456
192,7739457
192,7739458
192,7739459
192,7739460
192,7739461
192,7739462
192,7739463
192,7739464
192,7739465
192,7739466
192,7739467
192,7739468
192,7739469
192,7739470
192,7739471
192,7739472
192,7744837
192,7744838
192,7744839
192,7744840
192,7744841
192,7744842
192,7744843
192,7744844
192,7744845
192,7744846
192,7744847
192,7744848
192,7744849
192,7744850
192,7744851
192,7744852
192,7744853
192,7744854
192,7744855
192,7744856
192,7744857
192,7744858
192,7751424
192,7751425
192,7751426
192,7751427
192,7751428
192,7751429
192,7751430
192,7751431
192,7751432
192,7751433
192,7751434
192,7751435
192,7751436
192,7751437
192,7751438
192,7751439
192,7751440
192,7751441
192,7751442
192,7751443
192,7751736
192,7751737
192,7751738
192,7751739
192,7751740
192,7751741
192,7751742
192,7751743
192,7751744
192,7751745
192,7751746
192,7751747
192,7751748
192,7751749
192,7751750
192,7751751
192,7751752
192,7751753
192,7751754
192,7751755
192,7754308
192,7755606
192,7755607
192,7758030
192,7758031
192,7758032
192,7758033
192,7758034
192,7758278
192,7758279
192,7758280
192,7758281
192,7758282
192,7758283
192,7758284
192,7758285
192,7758286
192,7758287
192,7758288
192,7758289
192,7758290
192,7758291
192,7758292
192,7758293
192,7758294
192,7758295
192,7758296
192,7758297
192,7758298
192,7758785
192,7758786
192,7761616
192,7761617
192,7761618
192,7762572
192,7762573
192,7762574
192,7762575
192,7762576
192,7762577
192,7762578
192,7762579
192,7762580
192,7762581
192,7762582
192,7762583
192,7762584
192,7762585
192,7762586
192,7763589
192,7763590
192,7763591
192,7763592
192,7764203
192,7764204
192,7764205
192,7764206
192,7765505
192,7765506
192,7765507
192,7769027
192,7769028
192,7769029
192,7769030
192,7769031
192,7769032
192,7769033
192,7769034
192,7769035
192,7769036
192,7769037
192,7769038
192,7769039
192,7769040
192,7769041
192,7769042
192,7769043
192,7769044
192,7769045
192,7769046
192,7769047
192,7769048
192,7771391
192,7771392
192,7771393
192,7771394
192,7771395
192,7772073
192,7772074
192,7772261
192,7772591
192,7772594
192,7772595
192,7772742
192,7772746
192,7772747
192,7773651
192,7773652
192,7773657
192,7773727
192,7773771
192,7773774
192,7774641
192,7774732
192,7774733
192,7774950
192,7774951
192,7774952
192,7774954
192,7774959
192,7774961
192,7776021
192,7776022
192,7776830
192,7777005
192,7777006
192,7777136
192,7777139
192,7777151
192,7777152
192,7777153
192,7777334
192,7777336
192,7777337
192,7777346
192,7777347
192,7777348
192,7777349
192,7777524
192,7779163
192,7779164
192,7779167
192,7779176
192,7779177
193,7734273
193,7734829
193,7734830
193,7734831
193,7734832
193,7734833
193,7734834
193,7734835
193,7734836
193,7734837
193,7734838
193,7734839
193,7734840
193,7734841
193,7734842
193,7734843
193,7736809
193,7736835
193,7739473
193,7739474
193,7739475
193,7739476
193,7739477
193,7739478
193,7739479
193,7739480
193,7739481
193,7739482
193,7739483
193,7739484
193,7739485
193,7739486
193,7739487
193,7739488
193,7739489
193,7739490
193,7739491
193,7739492
193,7744859
193,7744860
193,7744861
193,7744862
193,7744863
193,7744864
193,7744865
193,7744866
193,7744867
193,7744868
193,7744869
193,7744870
193,7744871
193,7744872
193,7744873
193,7744874
193,7744875
193,7744876
193,7744877
193,7744878
193,7744879
193,7744880
193,7744881
193,7744882
193,7744883
193,7744884
193,7751444
193,7751445
193,7751446
193,7751447
193,7751448
193,7751449
193,7751450
193,7751451
193,7751452
193,7751453
193,7751454
193,7751455
193,7751456
193,7751457
193,7751458
193,7751459
193,7751460
193,7751461
193,7751462
193,7751463
193,7751464
193,7751465
193,7751466
193,7751756
193,7751757
193,7751758
193,7751759
193,7751760
193,7751761
193,7751762
193,7751763
193,7751764
193,7751765
193,7751766
193,7751767
193,7751768
193,7751769
193,7751770
193,7751771
193,7751772
193,7751773
193,7751774
193,7751775
193,7751776
193,7751777
193,7751778
193,7751779
193,7751780
193,7751781
193,7751782
193,7753919
193,7755608
193,7755609
193,7755610
193,7755611
193,7755612
193,7758299
193,7758300
193,7758301
193,7758302
193,7758303
193,7758304
193,7758305
193,7758306
193,7758307
193,7758308
193,7758309
193,7758310
193,7758311
193,7758312
193,7758313
193,7758314
193,7758315
193,7758316
193,7758787
193,7758788
193,7758789
193,7758790
193,7761619
193,7761620
193,7762587
193,7762588
193,7762589
193,7762590
193,7762591
193,7762592
193,7762593
193,7762594
193,7762595
193,7762596
193,7762597
193,7762598
193,7762599
193,7762600
193,7762601
193,7762602
193,7762603
193,7762604
193,7762605
193,7763593
193,7763594
193,7763595
193,7764207
193,7764208
193,7764209
193,7764210
193,7764211
193,7765508
193,7765509
193,7765510
193,7765511
193,7765512
193,7765568
193,7766496
193,7769049
193,7769050
193,7769051
193,7769052
193,7769053
193,7769054
193,7769055
193,7769056
193,7769057
193,7769058
193,7769059
193,7769060
193,7769061
193,7769062
193,7769063
193,7769064
193,7769065
193,7769066
193,7769067
193,7769068
193,7769316
193,7769317
193,7769318
193,7770489
193,7771262
193,7771396
193,7771397
193,7771398
193,7771420
193,7771734
193,7771735
193,7772589
193,7772590
193,7772592
193,7772593
193,7772675
193,7772745
193,7773655
193,7773656
193,7773767
193,7773768
193,7773769
193,7773770
193,7773772
193,7773773
193,7774643
193,7774958
193,7774960
193,7775843
193,7775844
193,7776020
193,7776827
193,7776828
193,7776829
193,7777149
193,7777150
193,7777344
193,7777345
193,7779172
193,7779173
193,7779174
193,7779175
196,7732646
196,7732647
196,7732648
196,7732727
196,7732728
196,7732729
196,7732730
196,7732731
196,7732732
196,7732733
196,7732734
196,7732735
196,7732736
196,7732737
196,7732738
196,7732739
196,7732740
196,7732741
196,7732742
196,7733927
196,7733928
196,7733929
196,7733930
196,7733931
196,7733932
196,7733933
196,7733934
196,7733935
196,7733936
196,7733937
196,7733938
196,7733939
196,7733940
196,7733945
196,7733946
196,7736145
196,7736146
196,7736147
196,7736148
196,7736149
196,7736150
196,7736151
196,7736152
196,7736153
196,7736919
196,7736920
196,7736921
196,7736922
196,7736923
196,7736924
196,7736925
196,7736926
196,7736927
196,7736928
196,7736929
196,7736930
196,7737771
196,7737772
196,7738574
196,7738575
196,7738576
196,7738577
196,7738578
196,7738579
196,7738580
196,7738581
196,7738583
196,7738584
196,7738585
196,7738586
196,7738587
196,7740223
196,7740224
196,7740225
196,7740226
196,7740227
196,7740228
196,7740229
196,7740230
196,7740231
196,7740232
196,7740233
196,7740708
196,7740709
196,7740710
196,7743105
196,7743106
196,7743107
196,7743108
196,7743109
196,7743110
196,7743111
196,7743112
196,7743113
196,7743114
196,7743115
196,7743116
196,7743117
196,7743118
196,7743119
196,7744373
196,7744374
196,7744982
196,7744983
196,7744984
196,7744985
196,7745226
196,7745227
196,7745228
196,7745229
196,7745230
196,7745231
196,7745232
196,7746038
196,7746039
196,7746040
196,7746041
196,7746042
196,7746043
196,7746044
196,7746045
196,7746046
196,7746047
196,7746048
196,7746053
196,7746054
196,7746459
196,7746460
196,7746461
196,7746462
196,7746463
196,7746464
196,7746465
196,7746466
196,7746467
196,7746468
196,7746469
196,7746470
196,7746471
196,7746472
196,7746473
196,7746474
196,7746475
196,7746476
196,7747513
196,7747515
196,7747720
196,7747794
196,7747795
196,7747796
196,7747797
196,7747908
196,7747909
196,7747910
196,7747911
196,7747912
196,7747918
196,7747919
196,7747920
196,7747921
196,7748643
196,7748644
196,7748684
196,7748685
196,7748686
196,7748687
196,7748688
196,7748689
196,7748690
196,7748691
196,7748692
196,7748693
196,7751290
196,7751291
196,7751292
196,7751293
196,7751294
196,7751295
196,7751296
196,7751297
196,7751298
196,7751299
196,7751854
196,7751855
196,7751856
196,7751857
196,7751858
196,7751859
196,7751860
196,7751861
196,7751862
196,7751863
196,7751864
196,7751865
196,7752929
196,7752930
196,7752931
196,7752932
196,7752933
196,7752934
196,7752935
196,7752936
196,7752937
196,7752938
196,7752944
196,7752945
196,7752946
196,7755004
196,7755005
196,7755006
196,7755007
196,7755008
196,7755009
196,7755010
196,7755011
196,7755012
196,7755013
196,7755014
196,7755015
196,7755016
196,7755017
196,7755018
196,7755019
196,7755020
196,7755643
196,7755884
196,7755885
196,7756281
196,7756282
196,7756283
196,7757519
196,7758108
196,7758109
196,7758110
196,7758111
196,7758112
196,7758113
196,7758114
196,7758115
196,7758359
196,7758360
196,7758361
196,7759526
196,7759527
196,7759528
196,7759529
196,7759530
196,7759531
196,7759532
196,7759533
196,7759537
196,7759538
196,7761274
196,7761275
196,7761276
196,7761277
196,7761278
196,7761279
196,7761280
196,7761281
196,7761282
196,7761283
196,7761284
196,7761285
196,7761286
196,7761287
196,7761288
196,7762700
196,7762701
196,7762702
196,7762703
196,7762939
196,7762940
196,7762941
196,7762942
196,7762943
196,7762944
196,7762945
196,7762946
196,7762947
196,7763051
196,7763052
196,7763053
196,7763054
196,7763618
196,7763619
196,7763886
196,7763888
196,7764225
196,7764832
196,7764833
196,7765316
196,7765317
196,7765481
196,7766984
196,7766985
196,7766986
196,7766987
196,7766988
196,7766989
196,7766990
196,7766991
196,7766992
196,7766993
196,7766994
196,7766995
196,7766996
196,7766997
196,7766998
196,7768965
196,7768966
196,7768967
196,7768968
196,7768969
196,7768970
196,7768971
196,7768972
196,7768980
196,7768981
196,7768982
196,7769408
196,7769409
196,7769410
196,7769411
196,7769412
196,7769413
196,7769414
196,7769415
196,7769416
196,7769417
196,7769418
196,7769419
196,7770566
196,7770567
196,7770568
196,7770569
196,7770570
196,7770571
196,7770572
196,7770573
196,7770574
196,7770575
196,7770576
196,7770577
196,7770578
196,7770585
196,7770586
196,7770587
196,7770831
196,7770832
196,7771194
196,7771195
196,7771290
196,7771445
196,7771446
196,7771447
196,7772158
196,7772159
196,7772160
196,7772295
196,7772689
196,7772881
196,7772923
196,7772927
196,7772930
196,7773002
196,7773006
196,7773351
196,7773352
196,7773676
196,7773898
196,7773973
196,7773976
196,7774023
196,7774037
196,7774044
196,7774078
196,7774079
196,7774080
196,7774750
196,7774858
196,7774859
196,7774860
196,7774904
196,7774906
196,7775237
196,7775248
196,7775993
196,7775994
196,7775995
196,7776003
196,7776251
196,7776261
196,7776268
196,7776269
196,7776270
196,7776271
196,7776744
196,7776745
196,7776755
196,7777261
196,7777744
196,7777745
196,7777756
196,7777757
196,7777777
196,7777778
196,7777779
196,7778260
196,7778266
196,7778415
196,7779243
196,7779251
196,7779261
196,7779400
196,7779402
196,7779404
196,7779410
196,7779563
196,7779572
196,7779575
2,7732461
2,7732464
2,7732465
2,7732468
2,7732469
2,7732471
2,7732474
2,7732478
2,7732482
2,7732483
2,7732484
2,7732486
2,7732627
2,7732628
2,7732630
2,7732632
2,7735807
2,7735808
2,7735852
2,7735853
2,7735855
2,7735856
2,7736001
2,7736002
2,7736007
2,7736009
2,7736010
2,7736013
2,7736015
2,7736018
2,7736025
2,7736026
2,7740464
2,7740465
2,7740466
2,7740467
2,7740468
2,7740469
2,7740477
2,7740478
2,7740479
2,7740481
2,7740482
2,7740483
2,7740517
2,7740518
2,7740519
2,7740520
2,7741309
2,7741323
2,7741324
2,7741325
2,7741326
2,7741328
2,7741329
2,7741330
2,7741332
2,7741333
2,7741335
2,7741336
2,7742149
2,7742151
2,7742152
2,7742153
2,7742154
2,7742155
2,7742156
2,7742157
2,7742161
2,7742163
2,7742167
2,7742168
2,7742169
2,7742170
2,7742172
2,7742173
2,7742174
2,7742175
2,7742176
2,7742178
2,7742179
2,7743682
2,7743691
2,7743693
2,7743965
2,7743968
2,7744363
2,7744365
2,7748424
2,7748425
2,7748426
2,7748427
2,7748428
2,7748430
2,7748431
2,7748432
2,7748433
2,7748436
2,7748438
2,7748439
2,7748441
2,7749327
2,7749328
2,7749330
2,7749731
2,7749732
2,7749733
2,7749734
2,7749939
2,7749943
2,7749944
2,7749946
2,7750231
2,7753807
2,7753808
2,7753809
2,7753810
2,7754055
2,7754056
2,7754057
2,7754058
2,7754059
2,7754062
2,7754063
2,7754064
2,7754067
2,7754068
2,7754073
2,7754074
2,7755621
2,7755625
2,7755626
2,7755627
2,7755900
2,7755901
2,7755902
2,7755903
2,7755904
2,7755907
2,7755908
2,7756778
2,7756779
2,7756780
2,7756789
2,7756790
2,7757073
2,7757074
2,7760299
2,7760305
2,7760306
2,7760308
2,7760310
2,7760313
2,7760314
2,7760316
2,7760317
2,7760318
2,7760319
2,7761546
2,7761777
2,7761778
2,7761779
2,7761782
2,7761783
2,7762026
2,7762029
2,7762524
2,7762525
2,7762526
2,7762755
2,7763311
2,7763312
2,7763314
2,7763315
2,7766000
2,7766002
2,7766004
2,7766005
2,7766007
2,7766008
2,7766011
2,7766012
2,7766017
2,7766018
2,7766019
2,7766022
2,7766024
2,7767859
2,7767863
2,7767867
2,7768146
2,7768149
2,7768225
2,7768227
2,7771987
2,7772339
2,7772425
2,7772854
2,7773026
2,7773027
2,7773028
2,7773418
2,7773482
2,7774386
2,7774524
2,7775148
2,7775149
2,7775219
2,7775220
2,7776131
2,7776132
2,7776133
2,7776209
2,7776210
2,7776649
2,7776650
2,7776651
2,7776725
2,7776726
2,7778148
2,7778237
2,7778239
2,7778987
2,7778988
2,7778989
2,7778990
2,7778991
2,7779369
2,7779372
2,7779373
2,7779478
2,7779480
2,7779482
21,7733134
21,7733135
21,7733136
21,7733137
21,7733138
21,7733139
21,7733140
21,7733141
21,7733142
21,7733143
21,7733144
21,7733188
21,7733189
21,7733337
21,7733338
21,7733339
21,7733340
21,7733341
21,7733342
21,7733343
21,7733344
21,7733345
21,7733346
21,7733347
21,7733348
21,7733349
21,7733350
21,7733351
21,7735890
21,7735891
21,7735892
21,7735893
21,7735894
21,7735895
21,7735896
21,7737735
21,7737736
21,7737737
21,7737738
21,7737739
21,7737740
21,7737741
21,7737742
21,7737743
21,7737744
21,7737745
21,7737945
21,7737946
21,7737947
21,7737948
21,7737949
21,7737950
21,7737951
21,7737952
21,7737953
21,7740549
21,7740550
21,7740551
21,7740552
21,7740553
